clinic_name,clinic_no,dr_name,is_close,light_no_show,light_no_time,remark1,timestamp
腎泌尿系_O2,01 診,陳永銘,1,34,16:28,,2017-11-03 16:49:06.222971
腎泌尿系_O2,03 診,吳明修,0,29,16:47,,2017-11-03 16:49:06.222971
消化系_O2,04 診,李宣書,0,43,16:47,,2017-11-03 16:49:06.222971
血液病_O2,05 診,黃聖懿,1,,--:--,03;,2017-11-03 16:49:06.222971
血液病_O2,06 診,柯博升,0,45,16:49,,2017-11-03 16:49:06.222971
血液病_O1,07 診,黃泰中,0,15,16:32,,2017-11-03 16:49:06.222971
血液病_O2,08 診,唐季祿,1,17,16:03,,2017-11-03 16:49:06.222971
心臟血管_O1,10 診,葉志凡,0,53,16:45,,2017-11-03 16:49:06.222971
心臟血管_O1,11 診,,0,41,16:46,,2017-11-03 16:49:06.222971
呼吸系_O1,12 診,許嘉林,0,41,16:42,,2017-11-03 16:49:06.222971
消化系_O2,13 診,楊培銘,0,84,16:46,,2017-11-03 16:49:06.222971
消化系_O1,14 診,陳介章,0,46,16:47,,2017-11-03 16:49:06.222971
感染症_O1,15 診,鄭琬豒,0,26,16:43,,2017-11-03 16:49:06.222971
血液病_O1,16 診,蔡承宏,0,21,16:40,,2017-11-03 16:49:06.222971
風濕病/關節炎_O1,17 診,郭佑民,0,55,16:46,,2017-11-03 16:49:06.222971
呼吸系_O1,18 診,陳啟信,0,25,16:33,03;,2017-11-03 16:49:06.222971
醫師約診_O2,19 診,李啟明,0,,14:41,,2017-11-03 16:49:06.222971
內分泌_O2,20 診,邱偉益,0,43,16:47,03;,2017-11-03 16:49:06.222971
心臟血管教學診_O5,22 診,潘恆宇,0,13,16:45,,2017-11-03 16:49:06.222971
消化系_O2,23 診,翁昭旼,0,9,15:57,03;,2017-11-03 16:49:06.222971
血液病_O1,24 診,陳尹愷,0,23,16:45,,2017-11-03 16:49:06.222971
呼吸系_O1,25 診,楊景堯,0,43,16:37,,2017-11-03 16:49:06.222971
感染症_O2,26 診,盛望徽,0,6,13:27,05;,2017-11-03 16:49:06.222971
消化系_O1,27 診,洪俊銘,0,25,16:44,,2017-11-03 16:49:06.222971
腎臟科_O1,28 診,姜文智,0,52,16:46,,2017-11-03 16:49:06.222971
消化系_O1,29 診,鄭祖耀,0,30,16:48,,2017-11-03 16:49:06.222971
心臟血管_O1,30 診,陳文鍾,0,33,16:45,,2017-11-03 16:49:06.222971
內分泌_O2,31 診,張天鈞,0,38,16:45,03;,2017-11-03 16:49:06.222971
心臟血管_O1,32 診,劉言彬,0,44,16:47,,2017-11-03 16:49:06.222971
呼吸系_O1,33 診,黃俊凱,0,25,16:40,,2017-11-03 16:49:06.222971
感染症_O1,34 診,胡婉妍,0,31,16:48,,2017-11-03 16:49:06.222971
新陳代謝_O2,36 診,曾慶孝,1,,16:31,,2017-11-03 16:49:06.222971
血液病_O1,38 診,林耘曲,1,,16:17,,2017-11-03 16:49:06.222971
醫師約診_O2,40 診,林亮宇,1,,16:31,03;,2017-11-03 16:49:06.222971
內分泌_O2,42 診,王治元,0,35,16:41,03;,2017-11-03 16:49:06.222971
醫師約診_O2,46 診,熊育敏,0,,--:--,,2017-11-03 16:49:06.222971
醫師約診_O2,95 診,主治醫師,0,,--:--,,2017-11-03 16:49:06.222971
感染症_O2,98 診,主治醫師,0,,--:--,,2017-11-03 16:49:06.222971
