clinic_name,clinic_no,dr_name,is_close,light_no_show,light_no_time,remark1,timestamp
醫師約診_O2,01 診,,0,,--:--,,2017-10-31 11:01:14.193266
腎臟科_O1,02 診,吳寬墩,0,28,10:57,,2017-10-31 11:01:14.193266
心臟血管_O1,03 診,黃惠君,0,29,10:58,,2017-10-31 11:01:14.193266
血液病_O1,04 診,林建廷,0,20,10:50,,2017-10-31 11:01:14.193266
腎及高血壓_O2,05 診,高芷華,0,34,11:00,,2017-10-31 11:01:14.193266
呼吸系_O2,06 診,李麗娜,0,25,10:59,,2017-10-31 11:01:14.193266
內分泌_O1,07 診,曾慶孝,0,57,10:58,,2017-10-31 11:01:14.193266
心臟血管_O1,08 診,游治節,0,22,10:59,,2017-10-31 11:01:14.193266
呼吸系_O1,09 診,古世基,0,23,10:51,,2017-10-31 11:01:14.193266
消化系_O1,10 診,陳淑靜,0,18,10:52,,2017-10-31 11:01:14.193266
心臟血管_O1,11 診,吳慶南,0,26,10:54,,2017-10-31 11:01:14.193266
心臟血管_O1,12 診,李任光,0,50,10:59,,2017-10-31 11:01:14.193266
呼吸系_O1,13 診,錢穎群,0,22,10:58,,2017-10-31 11:01:14.193266
血液病_O1,14 診,吳尚儒,0,31,10:57,,2017-10-31 11:01:14.193266
心臟血管_O1,15 診,林亮宇,0,14,10:57,,2017-10-31 11:01:14.193266
消化系_O1,16 診,陳冠州,0,12,10:55,,2017-10-31 11:01:14.193266
呼吸系_O2,17 診,施金元,0,21,10:49,,2017-10-31 11:01:14.193266
腎及高血壓_O1,18 診,吳允升,0,43,10:57,03;,2017-10-31 11:01:14.193266
心臟血管_O1,19 診,楊鎧鍵,0,27,10:55,03;,2017-10-31 11:01:14.193266
風濕病/關節炎_O2,20 診,謝松洲,0,,--:--,,2017-10-31 11:01:14.193266
消化系_O1,21 診,梁嘉德,0,29,10:57,,2017-10-31 11:01:14.193266
風濕病/關節炎_O1,23 診,陳茂源,0,28,10:59,,2017-10-31 11:01:14.193266
腎臟科_O1,24 診,楊紹佑,0,17,10:57,,2017-10-31 11:01:14.193266
風濕病/關節炎_O1,25 診,許秉寧,0,62,11:00,,2017-10-31 11:01:14.193266
感染症_O1,27 診,莊祐中,0,24,10:58,,2017-10-31 11:01:14.193266
呼吸系_O1,28 診,楊景堯,0,27,10:56,,2017-10-31 11:01:14.193266
消化系_O1,29 診,梁凱舜,0,17,11:00,05;,2017-10-31 11:01:14.193266
消化系_O1,31 診,楊宏志,0,34,10:57,,2017-10-31 11:01:14.193266
血液病_O1,33 診,黃懷萱,0,6,10:59,,2017-10-31 11:01:14.193266
消化系_O1,34 診,,0,31,10:59,,2017-10-31 11:01:14.193266
感染症_O2,35 診,孔祥琪,0,3,10:46,03;,2017-10-31 11:01:14.193266
醫師約診_O2,36 診,吳政翰,0,4,10:50,05;,2017-10-31 11:01:14.193266
血液病_O1,38 診,,0,32,10:57,,2017-10-31 11:01:14.193266
教學門診_O5,39 診,主治醫師,0,3,10:46,05;,2017-10-31 11:01:14.193266
教學門診_O5,42 診,陳建源,0,5,10:29,,2017-10-31 11:01:14.193266
醫師約診_O2,46 診,熊育敏,0,,--:--,,2017-10-31 11:01:14.193266
醫師約診_O2,95 診,主治醫師,0,,--:--,,2017-10-31 11:01:14.193266
感染症_O2,98 診,主治醫師,0,,--:--,,2017-10-31 11:01:14.193266
醫師約診_O2,99 診,主治醫師,0,,--:--,04;,2017-10-31 11:01:14.193266
