clinic_name,clinic_no,dr_name,is_close,light_no_show,light_no_time,remark1,timestamp
醫師約診_O2,01 診,莊立民,1,,--:--,,2017-11-03 13:48:15.089092
呼吸系_O1,02 診,,1,,12:46,,2017-11-03 13:48:15.089092
醫師約診_O2,03 診,翁昭旼,1,,--:--,,2017-11-03 13:48:15.089092
呼吸系_O1,04 診,吳尚俊,1,,--:--,03;,2017-11-03 13:48:15.089092
內分泌_O1,05 診,王治元,1,1,13:46,,2017-11-03 13:48:15.089092
心臟血管_O1,06 診,林茂欣,1,,--:--,,2017-11-03 13:48:15.089092
普通門診_O1,07 診,,0,,--:--,,2017-11-03 13:48:15.089092
醫師約診_O2,08 診,,0,,--:--,,2017-11-03 13:48:15.089092
醫師約診_O2,10 診,陳健弘,1,,--:--,,2017-11-03 13:48:15.089092
感染症_O1,11 診,王振泰,1,,--:--,03;,2017-11-03 13:48:15.089092
呼吸系_O1,12 診,吳惠東,1,,--:--,03;,2017-11-03 13:48:15.089092
醫師約診_O2,13 診,江君揚,1,,--:--,,2017-11-03 13:48:15.089092
普通門診_O1,14 診,李嘉哲,1,,--:--,03;,2017-11-03 13:48:15.089092
腎臟科_O1,15 診,賴台軒,1,,--:--,,2017-11-03 13:48:15.089092
普通門診_O1,16 診,王振源,0,,--:--,03;,2017-11-03 13:48:15.089092
醫師約診_O2,17 診,高憲立,1,,--:--,03;,2017-11-03 13:48:15.089092
內分泌教學診_O5,18 診,林家宏,1,,--:--,05;,2017-11-03 13:48:15.089092
心臟血管_O1,19 診,李百卿,1,,--:--,,2017-11-03 13:48:15.089092
呼吸系教學診_O5,20 診,劉家榮,1,,--:--,05;,2017-11-03 13:48:15.089092
普通門診_O1,21 診,姚明,0,31,13:18,,2017-11-03 13:48:15.089092
血液病_O1,22 診,周聖傑,1,,--:--,,2017-11-03 13:48:15.089092
血液病_O1,24 診,黃聖懿,1,,--:--,,2017-11-03 13:48:15.089092
感染症_O2,25 診,莊祐中,1,,--:--,03;,2017-11-03 13:48:15.089092
感染症_O1,26 診,盛望徽,1,,--:--,,2017-11-03 13:48:15.089092
心臟血管_O2,27 診,江福田,1,,--:--,,2017-11-03 13:48:15.089092
普通門診_O1,29 診,鄭之勛,1,,--:--,,2017-11-03 13:48:15.089092
心臟血管_O1,30 診,陳錦澤,1,,--:--,,2017-11-03 13:48:15.089092
腎及高血壓_O2,32 診,,0,,--:--,,2017-11-03 13:48:15.089092
醫師約診_O2,34 診,,1,,--:--,,2017-11-03 13:48:15.089092
內分泌_O1,35 診,呂金盈,0,79,13:47,,2017-11-03 13:48:15.089092
普通門診_O1,36 診,林隆君,1,,--:--,,2017-11-03 13:48:15.089092
教學門診_O5,39 診,主治醫師,1,,--:--,05;,2017-11-03 13:48:15.089092
教學門診_O5,42 診,陳永銘,1,,--:--,,2017-11-03 13:48:15.089092
內分泌_O2,45 診,王秋香,0,,--:--,,2017-11-03 13:48:15.089092
醫師約診_O2,46 診,熊育敏,0,,--:--,,2017-11-03 13:48:15.089092
腹膜透析_O2,50 診,吳寬墩,1,,--:--,03;,2017-11-03 13:48:15.089092
醫師約診_O2,95 診,主治醫師,0,,--:--,,2017-11-03 13:48:15.089092
感染症_O2,98 診,主治醫師,0,,--:--,,2017-11-03 13:48:15.089092
醫師約診_O2,99 診,主治醫師,0,,--:--,,2017-11-03 13:48:15.089092
